Axis1_SolarPV_Lat_CF,Site
25.752146,070996
25.89597,070997
26.045887,070998
26.007706,070999
23.995918,070592
23.860634,070593
26.367306,069584
26.01005,070035
25.860046,070036
25.600763,069162
25.502254,069613
24.747164,070064
26.582836,069179
26.017626,069630
25.918957,070079
25.554611,070081
26.190935,070531
26.2101,069607
26.2827,070057
25.996218,070058
25.43653,070507
25.851168,070508
25.866053,070509
26.761509,068219
26.945732,068670
26.439026,068671
26.769968,069121
26.658922,069122
27.048471,069573
26.996107,069572
23.952684,069240
23.84108,069691
25.521805,067830
25.78725,068281
25.643332,068282
26.311922,068731
26.285698,068732
26.136827,068733
26.219616,069181
26.48049,069182
25.62011,069183
25.504013,069184
25.495111,069185
25.355999,069636
25.978107,069632
25.800987,069633
25.307999,069635
25.49641,069631
25.387398,070083
25.123562,070084
25.268904,070087
24.725798,070535
25.103498,070988
24.056175,066985
28.05837,065473
27.713787,065924
27.369587,065921
27.709757,065922
27.945694,065923
27.44661,066372
27.813156,066373
27.846552,066374
27.504665,066375
27.174078,066371
26.9823,066822
27.220938,066823
27.421076,067274
27.830355,067275
27.45692,068627
26.951317,067753
27.776066,066854
27.543127,067305
27.069902,067302
26.535812,067754
27.233603,068207
26.941734,068204
27.114872,068205
27.29886,068206
27.002192,068208
27.144442,068203
27.227552,068655
27.394363,068656
27.527925,068657
27.267286,068658
27.002666,068659
27.497066,068653
27.473421,068654
27.724777,069108
27.290289,069109
27.100492,069110
27.937128,069104
27.72883,069105
27.474333,069106
27.690998,069107
27.127823,069561
27.410866,069556
27.634539,069557
27.280066,069559
27.206648,069560
24.019932,066082
23.948292,067887
24.012619,068338
23.976948,068789
23.816677,062473
23.792442,062475
23.870304,062926
24.014622,063376
23.998653,063827
23.694164,060215
23.552162,060216
23.624249,060219
23.342136,057964
23.39807,058415
23.370237,058866
23.514376,059315
23.394268,059317
22.906528,047591
23.171925,044885
22.911613,043081
22.743113,042179
22.844238,042630
22.326443,040375
22.402203,039020
22.215094,037669
22.174578,036767
22.025723,037218
22.052044,035414
22.047596,035865
22.122412,036315
22.083973,036316
22.253557,036766
23.806955,070142
23.979786,066534
23.669645,061573
23.731802,062024
23.949839,065632
23.473083,059769
23.626554,060220
23.751501,061122
23.364723,058416
23.39551,058867
23.197496,056612
23.08747,056161
22.983755,054808
23.026518,055259
23.034906,055710
23.047852,053906
23.085415,053455
23.139256,051651
22.831722,047141
23.000008,045788
23.047457,045337
25.919252,070994
23.56942,071048
23.307276,071056
23.0765,071061
23.125942,071062
22.658447,070636
22.548235,070642
22.556967,070643
22.581854,070645
22.56465,070646
22.60923,070656
22.398678,070210
22.442629,070212
22.435434,070215
22.25233,070224
21.665485,068917
21.806639,068920
23.172712,071059
22.954378,071065
22.629263,070635
22.681625,070652
22.451275,070213
22.364311,070220
23.38034,071050
23.006384,071064
22.910553,070619
22.574657,070638
22.443438,070217
21.767208,069778
21.907454,069350
21.701971,069364
21.666977,068914
23.688103,071047
23.391956,071051
23.241781,071055
23.248024,071057
23.103981,071060
23.068144,071063
22.567537,070644
22.637394,070647
22.698853,070649
22.44939,070216
21.661636,069793
21.769232,069796
22.005997,069352
21.73007,069363
22.639662,070202
22.687176,070653
22.565237,070211
22.362862,070223
21.91686,070227
22.03557,069349
21.664785,068913
21.659363,068919
23.160494,070611
23.100018,070612
22.446423,070208
23.292665,071053
23.149271,070609
23.118662,070610
23.056026,070613
22.696293,070622
22.44181,070221
22.740261,070634
23.582928,070596
23.385386,070599
23.221535,070603
22.585918,070632
22.608805,070198
21.773474,068910
23.357748,070600
23.220749,070605
23.2194,070606
22.525757,070639
21.575737,069792
23.65879,070595
23.531794,070597
22.622797,070201
21.922575,069354
23.177357,070607
22.691748,070621
22.617908,070637
21.56355,069789
21.94154,069356
21.780972,068911
21.754866,068912
21.60116,068918
23.148096,070608
22.59187,070627
22.584843,070192
22.432194,069770
21.565905,069781
21.65174,069344
21.928312,069353
21.882565,068921
22.560417,070194
21.675394,068915
23.246075,070602
22.716913,070630
22.53757,070195
22.23452,069773
21.46288,069783
23.034918,070614
22.615005,070193
21.732204,069779
21.87034,068908
23.424274,070598
22.554977,070191
22.318125,069769
22.112337,069774
21.54531,069341
21.615465,069342
23.031212,070615
22.60944,070188
22.457075,070197
22.413433,070209
22.298426,069772
21.86078,069357
21.779152,068470
22.592985,070625
22.586885,070187
22.601604,070190
21.854216,068909
22.467188,070183
22.695986,070200
22.414244,069765
21.86106,069777
22.88293,070617
22.630085,070184
22.600964,070186
21.875286,068471
22.95348,070618
22.567526,070181
22.649282,070199
23.739704,070594
23.329062,070601
23.257822,070604
22.664207,070185
22.589653,070206
21.672316,069780
21.574425,068467
22.370996,069758
21.887894,069348
22.54294,070180
22.60733,070196
22.598192,070205
22.896694,070168
22.595955,070189
22.362291,069764
21.54341,069336
21.948502,068907
22.389847,069761
23.00918,070164
22.567474,070182
21.594767,068466
22.537804,069755
21.982927,068901
21.946285,068906
23.091154,070160
21.690674,068463
23.131664,070158
22.310932,069762
21.896023,069776
21.76282,068461
21.623793,068465
22.627607,070178
21.681995,068469
23.227854,070153
23.194798,070154
23.146992,070156
23.492878,070148
23.24986,070152
22.608934,069746
21.689062,068462
23.262306,070151
23.130114,070161
22.587955,069747
22.54449,069753
21.793352,069325
21.690796,068464
22.61206,069750
21.674131,069327
21.587067,069329
21.657457,068892
21.962006,068898
23.406275,070149
22.939943,070167
21.681215,069326
21.9763,068896
21.986244,068903
22.962097,070165
22.515427,069754
23.706116,070144
23.566624,070145
22.31217,069319
21.576555,068893
21.892065,068900
23.479416,070147
23.120687,070157
22.666248,069738
22.639482,069739
22.584972,069740
22.390427,069763
21.34957,069333
21.832546,068458
22.572172,069749
22.459957,069760
21.886517,069324
21.35908,069332
22.00162,068456
21.746244,068020
22.631548,069751
22.24826,069320
23.350044,070150
22.652546,070173
22.572578,069741
22.626045,069742
22.406952,069757
21.69259,068019
21.990788,068455
21.702484,068459
23.837337,070143
23.638763,070146
22.190363,069321
21.610447,068017
21.6682,068018
22.539574,069744
22.473675,069756
22.673628,069737
22.622932,069748
22.260199,069311
21.824461,068453
21.888422,068454
22.640806,069735
22.350346,069310
22.30369,069312
21.607271,069328
23.118317,070155
22.608889,069752
21.476637,068879
21.347515,068889
21.627007,068014
21.596058,068016
22.932993,069712
22.600702,069743
22.652565,069300
21.5211,068878
21.597565,068891
22.664196,069733
21.452917,068890
21.758707,068460
21.699379,068012
23.136276,069706
23.112844,069708
22.904846,069711
22.543926,069302
21.563417,068876
23.0981,069710
22.6562,069736
22.448776,069309
21.372463,068880
21.745348,068009
22.528473,069303
21.8118,068873
21.556286,068013
23.225405,069702
23.24291,069703
23.119894,069707
22.586796,069301
22.492226,069304
22.590612,069298
21.939922,068457
23.272854,069701
23.163828,069704
22.653357,069734
22.332739,069307
21.890553,068446
23.538471,069697
23.30818,069700
21.580568,068441
22.254768,069318
21.737965,068007
21.885782,068005
23.565907,069698
22.553629,069732
22.702003,069287
22.381369,069313
22.13868,068869
21.862509,068006
22.637003,069289
22.39057,069306
21.484869,068439
21.751041,068008
23.64602,069695
23.540524,069696
22.572308,069295
22.171202,068868
23.711813,069694
23.341627,069699
22.664057,069288
22.583923,069293
22.434715,069296
22.354607,068862
22.169514,068870
23.750156,069692
22.60469,069292
21.68416,068011
21.635311,068015
21.696823,067567
22.616888,069284
22.63906,069285
21.911053,068447
21.849886,067569
22.679865,069286
22.428936,068863
22.083609,068866
21.66323,068874
22.050604,068445
22.492147,069281
22.578497,069294
22.620567,069299
21.779396,067568
22.15562,068864
22.06933,068871
21.564127,068877
21.740587,068010
22.59593,069297
22.424397,068855
21.62599,068440
21.785574,068443
21.575602,067564
22.828068,069265
22.497667,068852
22.47745,068853
21.856842,068001
21.608822,067563
21.62755,067566
22.253098,068861
21.321339,068438
22.286118,068867
21.301956,068430
21.527088,067562
22.726387,069267
22.573402,068850
22.391457,068854
21.690037,067559
21.690187,067560
23.108196,069253
22.60102,069290
21.835938,067996
21.714884,067561
23.364817,069250
21.558413,068442
21.571444,067565
23.26988,069251
23.632036,069246
23.171474,069255
23.144913,069256
22.584167,068844
21.820444,068421
22.575603,068847
21.514936,068425
21.794798,067994
21.74494,067556
21.736197,067557
23.650702,069244
23.653433,069245
23.403599,069249
22.850475,069264
22.901882,069260
22.62928,069282
22.564892,068839
22.63903,068841
22.624697,068846
21.513828,068428
21.489109,067990
23.040745,069258
21.38528,068429
23.003141,069259
22.631828,068838
21.787031,068422
22.748102,069266
22.65017,068836
22.656002,068849
21.827206,067993
21.908697,068004
23.716078,069242
23.672777,069243
23.54045,069248
22.591408,068833
21.792229,067992
21.649063,067558
22.23996,068416
22.617647,068837
22.219316,068417
21.505926,067985
23.172499,069254
21.766901,067117
23.09614,069257
22.626745,068832
22.597315,068848
21.585157,067991
21.884996,067553
22.732847,068835
21.888266,067554
21.848492,067555
21.628536,067114
22.124271,068419
21.858385,067997
23.556341,069247
22.185501,068412
22.014107,068420
21.664213,067115
22.449759,068409
21.575163,067113
21.366676,067987
23.22342,069252
22.623295,068842
21.625458,067112
21.776226,067122
22.678385,068834
22.515593,068851
22.270214,068410
21.647623,068423
21.331558,067986
21.643602,067110
22.479666,068408
21.55521,067973
21.485313,067988
21.99864,067546
23.335428,068801
23.245314,068802
22.508211,068401
22.583033,068840
22.497087,068400
21.633078,067107
21.701971,067108
21.590895,067111
23.349857,068800
22.921288,068809
22.61835,068824
22.62007,068843
22.557339,068396
21.908276,067540
23.335297,068799
23.069386,068805
23.750937,068792
23.090578,068804
21.515524,067537
21.66006,066671
22.555792,068392
22.597319,068398
21.609972,067539
21.800285,067543
21.888191,067552
23.850204,068793
22.562294,068830
22.214262,067965
21.550655,067977
21.723766,067116
23.512693,068798
22.870872,068810
22.325188,068413
21.909294,067544
21.647556,067109
23.55177,068797
23.007805,068807
22.595585,068386
22.463957,068405
22.00305,067545
23.144726,068803
22.56489,068389
22.153694,067967
21.715895,066666
21.780521,067118
22.578386,068385
22.429525,068382
22.627296,068384
22.92711,068808
22.571981,068391
21.831036,067971
21.433062,067974
22.082052,067968
23.065912,068806
22.585176,068383
23.786488,068791
22.419315,068406
21.712637,066665
23.724365,068794
22.541372,068387
22.527447,068381
22.561436,068399
21.691507,067972
21.544022,067976
22.687449,068373
22.463902,067959
21.712492,066664
22.721838,068372
22.599203,068390
21.74928,067104
21.58392,066661
21.54001,066669
21.651865,066670
22.260511,067963
21.272123,067531
21.525307,066660
21.639683,066668
22.332851,067960
22.575178,067947
23.058844,068356
22.660841,068374
22.675877,068376
22.477777,067950
22.482561,067958
21.816212,067102
21.638332,066662
22.449608,067951
21.703468,067106
22.514225,067948
21.624022,067538
21.88924,067090
22.215887,066222
23.173243,068351
23.15377,068353
22.949362,068355
22.481907,067954
22.35311,067961
21.904705,067520
21.382479,067529
21.591808,067535
21.757982,066667
21.656448,066659
22.586525,067941
22.541477,067945
21.913689,067519
23.68226,068343
22.330479,067962
22.174881,067516
21.67817,066657
22.54988,067939
22.544807,067946
21.76387,066220
21.622866,066656
22.549356,067944
21.55104,067525
21.842806,067091
21.664394,066655
22.614937,068377
22.476345,067936
22.522682,067938
22.199352,067512
21.692774,067087
21.597935,066658
23.79273,068340
22.591467,067940
22.660736,068378
22.464338,067934
22.062052,067517
21.713736,067085
22.019627,067093
21.60356,066218
23.797825,068342
23.522762,068346
23.356277,068348
22.303143,067510
22.510597,067933
22.47259,067937
22.570415,067943
21.719257,066214
21.472578,067527
21.682554,066663
21.735111,066216
22.790516,068368
22.635857,067927
22.511213,067504
22.435165,067956
22.149435,067513
21.718067,067084
21.634531,066211
21.805008,066212
21.821611,066213
21.613117,066654
22.75257,067922
22.753305,067923
22.755135,067924
22.438656,067949
22.363195,067509
21.54378,067523
21.752604,066652
22.381866,067932
22.487629,067507
21.799786,067083
21.6986,066215
23.060205,068354
22.67424,067926
22.244839,067515
21.814133,067521
22.911337,067915
21.927565,066649
21.639818,066653
21.622795,066208
22.762774,067918
22.485447,067508
23.069622,067903
22.508533,067493
22.329014,067511
21.640429,066210
22.494873,067935
22.500282,067492
22.493845,067495
22.474068,067505
22.763226,067917
22.50037,067494
22.370209,067501
21.66907,066205
21.54698,066207
21.765467,066219
22.95997,067910
22.475597,067499
21.52141,067086
22.35951,065771
23.064753,067905
22.937622,067913
22.483078,067497
23.037949,067906
22.257675,067490
21.667244,065767
23.29121,067897
22.493046,067496
22.477274,067930
21.362558,067079
21.665966,065768
23.610325,067892
22.577286,067929
22.079918,066640
21.589634,066206
21.570015,066209
21.66555,065766
22.474466,067489
21.764853,066633
23.028095,067904
21.678215,066632
22.856922,067916
21.767433,067070
22.473677,067487
21.63453,066203
23.749958,067889
22.396866,067484
22.155752,067063
21.33126,067075
22.546036,067491
22.371952,067060
21.947952,066645
22.355776,067483
22.226295,067485
22.473389,067486
21.70729,065764
21.759003,065763
23.820425,067888
23.71837,067891
22.521011,067053
22.195238,067062
21.78134,066631
21.845766,066198
21.654833,066200
21.403343,066628
21.89273,066194
22.146494,067065
21.94333,067066
21.785027,065769
21.56745,066634
21.778933,066637
21.650215,065760
21.807894,065761
23.281315,067899
23.137058,067902
21.878729,067067
21.65686,066204
22.87339,067464
23.136133,067454
22.802515,067472
22.740688,067474
22.516935,067488
21.734838,065765
23.153229,067452
23.00638,067462
22.751572,067473
21.696774,066620
21.556774,065757
21.59598,065758
21.652395,065759
22.976067,067459
22.728664,067475
22.484682,067045
22.429897,067055
21.750717,066619
21.651236,066201
23.532263,067441
23.278625,067448
22.243412,067064
21.40936,066629
21.504742,065755
23.38069,067445
22.486609,067052
21.836489,066616
21.541838,065754
22.638361,067476
22.188848,067061
21.513115,065756
23.125906,067455
21.592655,065753
21.787973,065762
22.616941,067478
22.421827,067048
22.09239,066614
21.954906,066617
23.63135,067440
23.330103,067447
22.815914,067471
22.42123,067039
23.09715,067453
23.180344,067457
23.070513,067458
22.964489,067463
22.81178,067466
22.50415,067044
21.415426,066626
22.437191,067040
22.533674,067041
22.475157,067043
21.614082,065752
21.646841,065316
22.384222,067037
22.426727,067047
23.830091,067437
23.153202,067451
22.939562,067469
22.655243,067027
22.50476,067054
21.890747,066182
21.929167,066195
21.658625,065317
22.92583,067460
22.462475,067046
22.338285,067057
21.49516,066627
21.601004,065750
21.67483,065315
23.496296,067442
21.657503,066179
21.653774,066184
22.427368,067038
21.818012,066618
21.721169,065314
23.1756,067450
22.147314,066613
21.515001,066178
21.696335,065313
23.68746,067438
22.977568,067461
21.731838,065312
23.423986,067446
22.718048,067022
22.474012,067049
22.43226,066600
22.399523,067036
23.05842,067008
23.043165,067010
22.830257,067465
22.910349,067015
22.450153,066598
22.159058,066611
22.807703,067021
22.432135,066601
22.328226,066609
21.617237,065748
21.767885,065310
23.258831,067449
22.39813,066607
21.495852,066177
21.759748,065311
22.388472,067034
22.47564,066594
21.56008,066176
21.712057,065749
21.61196,065307
23.395311,067444
22.979164,067013
22.679655,067025
22.527225,066602
21.738256,066185
21.65082,065308
22.350756,067035
22.429922,066597
21.769924,065746
23.362587,066995
22.99333,067012
21.674494,065309
22.426386,067033
23.20967,066999
23.193058,067000
23.155096,067003
21.390196,065305
22.443691,066592
21.675049,065302
21.531143,065304
23.209675,066998
22.995255,067009
22.488325,066591
21.83921,066167
21.628405,065751
21.56844,065306
23.295279,066997
23.21152,067002
23.20637,067006
22.932047,067014
21.61806,065301
23.293352,067001
22.89705,067020
22.410376,066593
22.473122,066599
21.773678,066165
21.651768,066175
23.155388,067005
22.73967,067024
22.399746,066582
22.48183,066583
22.351067,066586
21.610565,065303
21.612597,064864
23.165834,067007
22.249762,066584
22.422098,066596
22.129673,066162
21.734068,065745
21.747494,065297
22.397541,066587
23.404978,066996
21.720278,065299
21.670504,064863
23.01309,067016
22.412083,066595
21.886787,066166
21.629257,065731
21.773912,065298
23.446243,066991
22.67562,066574
22.006096,066163
21.754848,065295
22.920254,066569
21.736332,064861
22.627571,066575
22.501913,066155
21.64919,065726
21.704676,065729
21.662838,065300
23.0889,066562
22.82856,066570
21.753342,064859
21.586971,064865
22.186617,066161
21.82466,065294
21.809536,064860
23.114513,067004
23.252407,066556
22.705683,066571
21.642694,064856
23.715752,066987
21.715326,065725
23.25735,066547
23.191792,066548
23.110893,066561
22.318441,066143
21.620953,065720
21.524717,064853
21.60152,064855
23.223373,066550
23.171295,066551
23.219679,066555
23.142706,066560
22.309845,066144
23.420946,066540
23.161114,066559
22.418304,066149
21.685673,065724
21.830006,065296
23.272331,066557
23.074266,066563
21.959543,065723
21.705038,065728
23.011343,066565
22.402834,066137
22.412727,066141
22.310884,066147
22.53343,066154
23.26083,066558
22.259039,066136
21.74718,065293
22.366114,066160
22.359144,066142
22.440445,066152
22.435547,066159
21.712183,065716
21.537865,064851
23.385256,066546
22.41151,066133
21.786282,065714
21.705067,064849
21.630835,064854
21.718971,065717
22.999556,066564
22.081568,065711
21.7424,065292
22.34975,066131
22.375624,065709
21.877327,065712
21.692913,064862
21.870829,065715
21.53093,064852
21.728664,064411
22.453268,066145
22.443367,066146
22.54449,065704
21.828798,064847
23.721104,066536
22.24588,066135
22.415108,066153
21.90589,064845
23.6556,066538
22.540195,065703
23.337208,066542
21.879908,065275
21.84074,064842
21.657452,064412
22.463757,066140
21.862907,064843
23.808504,066535
22.510979,065702
22.250332,065282
21.742308,064848
21.705784,064407
22.901423,066116
22.833427,066118
21.775242,064410
23.313025,066105
21.622747,064409
23.34273,066541
21.830807,065276
21.60316,065278
21.471771,065280
21.813976,065271
21.676374,064413
22.596186,066123
22.46334,066132
21.836372,065272
21.684544,065277
21.721575,064404
23.537401,066539
23.259346,066096
23.154297,066100
21.565104,064403
21.701643,064408
23.252151,066099
21.802534,065265
21.937588,064844
21.759178,064405
23.255384,066104
22.32123,065687
21.772924,065713
21.710007,064850
22.409836,066134
22.424654,065694
21.681482,064406
23.430029,066089
22.343555,065686
22.320127,065693
23.372822,066090
22.305836,066130
21.832623,064841
21.590946,064400
23.620361,066087
22.466036,065683
22.296461,065685
22.503202,065679
22.461956,065680
21.671036,065273
21.483835,065279
23.755964,066086
23.334713,066106
22.181452,064830
22.176582,064831
21.829638,064846
21.795868,064396
21.69047,064397
21.573637,064402
21.626486,063963
23.518196,066088
23.167923,066101
22.40454,065684
22.235102,065258
21.770002,065262
21.954168,064395
21.70161,064399
22.463594,065677
21.568651,064401
22.472511,065697
21.736107,065264
21.55899,063962
23.782713,066084
23.237898,066103
22.38075,065691
22.233301,065255
21.745285,065266
23.176315,066109
21.998554,064393
21.70941,063958
21.816021,063959
22.392305,065695
22.613974,065701
22.506903,065252
21.807005,064840
21.599676,064398
21.441307,063964
23.331087,066107
22.494104,065689
22.242046,065256
21.798744,064838
21.885286,064392
22.793062,065666
21.639994,065268
23.156784,066102
22.348665,065692
21.818836,064390
21.674452,063956
21.82631,064823
21.691097,064829
21.655384,063961
23.317295,065655
22.525328,065245
21.40447,064828
21.858995,064391
22.422153,065696
22.448887,065688
22.556936,065250
21.960768,064394
22.44237,065243
22.245358,065257
21.664038,063955
22.756447,065667
22.774006,065668
22.481947,065241
22.516209,065247
22.472635,065690
21.648046,063951
23.461105,065637
23.392653,065642
23.439947,065643
22.459938,065681
22.547972,065246
21.775686,064813
21.373203,064827
21.58801,063949
21.704302,063952
23.57439,065636
22.553364,065674
21.778097,064816
21.524616,063948
21.74361,063953
22.539299,065676
21.726719,064817
22.245893,064380
22.523146,065231
21.748814,064819
21.576767,064820
21.716654,064826
21.725388,064385
23.411888,065638
22.530422,065232
21.677923,063957
21.809725,063960
23.38695,065639
22.325603,065235
22.503845,065251
21.729935,064812
21.7377,064821
21.84616,064387
21.573578,063950
23.211143,065647
22.43918,065228
21.697598,063947
22.531607,065225
22.478449,065230
22.427296,065239
21.923592,064811
22.15628,064381
21.884432,064388
21.709528,063511
23.310251,065654
22.491047,065240
22.088728,064379
22.01347,063942
21.652435,063946
22.315386,065237
22.41272,065244
22.182804,064804
21.799387,064814
21.541403,063509
23.33508,065641
22.531393,065248
21.790398,064815
21.799,064822
21.73745,064377
21.66596,063505
21.764183,063508
21.793362,064386
22.451714,064794
22.50141,064795
22.174706,064805
21.822557,064369
23.170013,065651
22.38395,065236
21.71455,064374
21.81196,063937
22.54111,065221
22.48084,065227
22.441889,065233
22.413397,064800
21.845694,064371
21.924978,064382
23.218,065646
22.477493,064793
23.250347,065649
22.688715,065219
22.6194,065220
22.489534,064798
21.744923,063504
23.213472,065650
22.495539,064796
21.820124,064366
23.23096,065199
22.366957,065234
22.431223,064789
22.442942,064790
22.437904,064791
21.691103,063500
23.300423,065195
22.458248,064792
21.888454,064362
21.88067,063944
21.69518,063507
21.834396,064370
21.720345,063945
21.437672,063513
23.426182,065187
22.317225,064784
21.708342,063501
21.691444,063506
21.58179,063510
21.87951,064363
21.703178,064372
21.577318,063499
22.434547,064801
21.914854,064361
21.764576,063934
22.443659,064782
22.486473,064797
23.316082,065197
23.321783,065198
22.36541,064783
21.742418,063935
21.741781,063502
22.480022,064780
22.035168,064378
22.368235,065229
22.40969,064779
22.4805,064781
21.504154,064375
21.52291,064376
22.265797,063928
23.267767,065196
22.571735,065223
21.600208,063060
21.610373,063061
23.344158,065207
22.514366,064776
23.322933,065193
23.352016,065202
23.375328,065204
23.288046,065209
22.55441,064771
21.778948,063493
21.593649,063494
21.738058,063503
21.685293,063058
22.05299,063927
21.957376,063492
23.665657,065185
22.86448,065215
21.847443,063930
22.001776,063491
22.324945,064778
21.852694,064368
21.71999,063056
21.935133,064367
21.543427,063924
22.619223,064769
22.350655,064350
21.938475,064360
21.748243,063921
21.57835,063059
23.323853,065201
23.368793,065203
22.710447,064768
21.821901,063918
21.81101,063919
21.736567,063057
23.544266,065186
22.545704,064770
22.589323,064777
22.344229,064785
21.761969,063920
21.693247,063054
23.312458,064748
22.381605,064349
23.332655,064747
23.023663,064762
21.844658,063484
22.806152,064765
22.414888,064341
22.120005,064353
21.72536,063931
21.74571,063052
23.343554,064745
23.376474,064750
22.21691,064787
21.710146,063496
23.317623,064743
23.310946,064744
23.342794,064749
21.910513,063916
21.638287,063050
23.55253,064735
22.356977,064333
21.828314,063483
21.991817,063488
22.371422,064338
22.37666,064339
23.327019,064746
22.455269,064332
22.532803,064346
22.450089,064351
21.927866,063479
21.838408,063482
21.617777,063495
22.457857,064343
21.569752,063925
22.014307,063489
21.989733,063490
21.620577,063049
21.75037,063053
22.536097,064772
21.506922,063048
21.581148,062609
23.61476,064734
22.492579,064331
21.894543,063911
21.66595,063926
21.707987,063485
23.044582,064760
23.005558,064763
22.483992,064330
22.431313,064342
22.35244,064334
22.484371,064345
22.492722,064347
21.943018,063917
21.728497,063051
23.059502,064761
21.693216,063481
23.500673,064738
22.504543,064329
22.059828,063906
21.919546,063910
22.077543,063476
21.757694,063486
23.90844,064730
22.88462,064764
22.58556,064320
21.697184,063041
21.514294,063042
22.173897,063902
21.685865,063474
21.612324,062605
22.45531,064344
21.576344,063044
21.66216,063045
21.604542,062606
22.764437,064314
22.646807,064318
22.587923,064319
21.767931,063040
22.628338,064326
23.475576,064736
22.393206,064340
22.467293,063893
22.522394,063895
22.020548,063037
22.035172,063039
23.385756,064741
22.808352,064313
21.698824,063480
21.589525,063043
21.65386,062604
22.49297,063894
21.744852,063468
21.717937,063469
23.494152,064737
22.414898,063890
21.583553,062607
22.43605,063892
21.943426,063907
21.588629,063471
21.468843,063472
21.999557,063035
22.495012,063896
22.13324,063901
22.210873,063477
21.622843,062603
23.337746,064296
23.00043,064309
22.355371,063889
23.34829,064297
22.64546,064323
22.259869,063887
21.996605,063038
23.81837,064281
23.461918,064286
23.373241,064290
23.142365,064310
22.713797,064315
22.388819,063883
21.606497,062597
22.625961,064321
21.65226,063470
22.15704,063036
22.971844,064311
21.943485,063034
21.663109,062601
21.672047,062602
22.49124,063878
22.507536,063879
22.304733,063884
21.883888,063458
21.840563,063033
23.633385,064282
22.934748,064308
22.51396,063880
23.496851,064285
23.151192,064301
22.263018,063900
21.565094,062594
21.609941,062596
23.548588,064283
22.423773,063882
21.928844,063466
21.647768,062600
23.34485,064291
22.534348,063876
22.40717,063891
22.004726,063460
21.630808,063028
21.898857,063032
21.599121,062598
21.429901,062158
23.477518,064288
21.640995,063027
21.50217,062157
23.440693,064289
23.29597,064295
21.98267,063455
21.903402,063459
22.006443,063023
22.63937,063865
22.04125,063450
22.242142,063024
22.151611,063448
22.08917,063449
21.840385,063457
21.709902,062155
22.564552,063872
23.541513,064287
23.038906,064302
23.166399,063859
22.544706,063868
22.156933,063447
21.907623,063456
21.613396,063017
21.529999,062156
21.803743,063464
21.535936,062593
22.864338,063862
22.75946,063864
21.669767,062154
22.077688,062584
21.637093,062150
23.02153,063858
22.443655,063442
22.209806,062585
21.693531,062151
21.6524,062153
23.324064,064294
22.61722,063866
22.281487,063439
21.649422,062149
21.780388,063463
21.605318,063016
23.342758,063841
22.47584,063881
22.432537,063443
22.350513,063444
21.828379,063022
21.852526,062583
21.950064,062582
21.694775,062595
23.352158,063839
22.97046,063851
22.593811,063871
22.410843,063441
23.375822,063838
21.586367,062591
21.907701,063009
21.654415,062152
23.508934,063833
23.044401,063860
22.367695,063432
21.56144,063018
21.682756,062145
23.444122,063834
23.459742,063835
22.400682,063877
23.293411,063840
22.514914,063427
22.444244,063430
21.94256,063454
22.523132,063429
21.88973,062579
22.089386,062586
21.712349,062589
21.608772,062148
22.246311,063433
22.377228,063440
22.268873,063445
21.528152,062146
23.001257,063853
22.757866,063863
21.38847,062143
22.974754,063852
22.526566,063428
21.780235,063011
21.655962,062576
21.866697,062580
21.578886,062590
21.5164,061706
22.934578,063861
21.976185,063004
21.534483,062142
22.62098,063421
21.848726,063010
21.879463,063012
21.473162,061705
22.277359,063438
21.965818,063003
21.664528,062144
22.215591,062994
22.040003,063000
23.502821,063836
23.25401,063844
23.053816,063409
23.467585,063837
21.61786,062138
22.281076,062992
23.916029,063829
22.736986,063414
22.049614,062998
23.091846,063408
21.557005,062565
21.972115,062133
21.672537,061702
21.414068,061707
22.882692,063406
22.48594,063426
22.038256,062572
21.724298,061700
22.064175,062573
21.64465,061703
21.882854,062135
22.927961,063401
22.798325,063413
22.209393,062993
21.871569,062561
21.920567,062571
21.898647,062131
21.759275,062137
21.52099,062141
22.695866,063417
21.648642,062575
22.995026,063397
22.92204,063399
22.612946,063420
21.852034,062563
21.922146,062132
23.32763,063383
23.501009,063384
23.11432,063396
21.861874,062128
22.014978,062134
21.570126,061696
23.415457,063382
23.494972,063385
22.391258,063424
22.307278,062989
21.981153,062999
21.460012,062567
21.67173,062568
21.821863,062578
21.912994,062130
23.395575,063387
22.195477,062985
21.735636,061695
22.27184,062983
22.116133,062995
21.66128,061694
23.251175,063388
22.96371,063402
22.92872,063405
21.595928,061693
22.36913,062979
21.919594,062997
21.650097,061697
22.632038,063419
22.48885,062977
21.78672,062555
21.870277,062129
23.500471,063381
22.515015,062976
22.195742,062991
21.588287,061704
22.964577,063398
22.442457,062978
21.672312,061699
23.93089,063377
22.962772,063403
22.164276,062996
21.993084,062560
22.86297,063400
21.681158,062125
21.818068,062126
21.714045,061701
21.53312,061255
21.430761,061256
23.348606,063394
22.034815,062552
21.942581,062553
21.914026,062557
21.90039,062558
21.710821,062564
21.736319,062122
21.533316,061253
22.907448,063404
22.668509,062969
22.627203,062970
22.531,062973
21.474426,061689
22.186625,062544
22.012526,062548
22.113426,062549
21.662962,062123
22.113794,062543
22.957747,062957
22.327543,062980
22.305391,062981
21.896544,062556
22.689156,062967
21.832497,062559
21.672083,061698
22.89562,062951
21.408829,062114
21.965147,062121
21.580996,061254
21.524967,062115
21.759752,061684
23.174059,063389
23.02561,062946
23.042479,062956
22.201584,062538
